dia_semana;dia;mes;periodo;hora;genero;comuna;modalidad;label_modalidad;arma_medio;label_arma;movil_agresor;label_agresor;movil_victima;label_victima;edad;conducta;lat;lon
domingo;1;6;2017;0;femenino;suroriental;atraco;4;sin empleo de arma;15;a pie;1;motocicleta;7;46;hurto de motos;2.9231;-75.266481
lunes;2;6;2017;17;femenino;sur;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;18;hurto a personas;2.908991;-75.274467
lunes;2;6;2017;18;femenino;central;cosquilleo;9;sin empleo de arma;15;a pie;1;a pie;1;34;hurto a personas;2.92796;-75.286621
lunes;2;6;2017;21;masculino;la floresta;raponazo;25;sin empleo de arma;15;motocicleta;7;motocicleta;7;50;hurto a personas;2.927763;-75.264617
lunes;2;6;2017;10;femenino;norte;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.920993;-75.268685
lunes;2;6;2017;13;sin dato;sur;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;0;hurto a comercio;2.908991;-75.274467
martes;3;6;2017;11;masculino;central;raponazo;25;sin empleo de arma;15;a pie;1;motocicleta;7;27;hurto a personas;2.92796;-75.286621
martes;3;6;2017;3;femenino;suroriental;atraco;4;arma blanca;1;a pie;1;a pie;1;36;hurto a personas;2.9231;-75.266481
martes;3;6;2017;21;masculino;nororiental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;conductor de bus;3;38;hurto a personas;2.96045;-75.284146
martes;3;6;2017;18;femenino;central;atraco;4;arma blanca;1;a pie;1;vehiculo;15;42;hurto a personas;2.92796;-75.286621
martes;3;6;2017;13;femenino;nororiental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;45;hurto a personas;2.96045;-75.284146
martes;3;6;2017;9;femenino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;56;hurto a personas;2.908991;-75.274467
martes;3;6;2017;13;sin dato;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
martes;3;6;2017;22;sin dato;suroriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.9231;-75.266481
miercoles;4;6;2017;12;femenino;las palmas;atraco;4;arma blanca;1;a pie;1;a pie;1;24;hurto a personas;2.947179;-75.257497
miercoles;4;6;2017;13;masculino;las palmas;atraco;4;arma blanca;1;motocicleta;7;a pie;1;39;hurto a personas;2.947179;-75.257497
miercoles;4;6;2017;11;masculino;entre rios;factor de oportunidad;13;sin empleo de arma;15;a pie;1;vehiculo;15;47;hurto a personas;2.935378;-75.294883
miercoles;4;6;2017;22;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;47;hurto a personas;2.908991;-75.274467
miercoles;4;6;2017;12;femenino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;59;hurto a personas;2.92796;-75.286621
miercoles;4;6;2017;0;femenino;sur;llave maestra;18;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.908991;-75.274467
jueves;5;6;2017;10;masculino;sur;sustraccion en movimiento;37;sin empleo de arma;15;motocicleta;7;vehiculo;15;23;hurto a personas;2.908991;-75.274467
jueves;5;6;2017;10;masculino;las palmas;atraco;4;arma blanca;1;motocicleta;7;a pie;1;26;hurto a personas;2.947179;-75.257497
jueves;5;6;2017;13;masculino;nororiental;atraco;4;arma de fuego;2;a pie;1;a pie;1;47;hurto a personas;2.96045;-75.284146
jueves;5;6;2017;9;masculino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;53;hurto a personas;2.92796;-75.286621
jueves;5;6;2017;10;masculino;central;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;59;hurto a personas;2.92796;-75.286621
jueves;5;6;2017;5;masculino;corregimiento el caguan;atraco;4;arma blanca;1;sin dato;14;sin dato;13;0;hurto a residencias;2.863373;-75.234357
jueves;5;6;2017;1;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.92796;-75.286621
jueves;5;6;2017;12;femenino;la floresta;engano;11;sin dato;14;sin dato;14;sin dato;13;0;hurto a residencias;2.927763;-75.264617
jueves;5;6;2017;5;femenino;sur;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;44;hurto de motos;2.908991;-75.274467
viernes;6;6;2017;14;masculino;sur;atraco;4;contundente;4;a pie;1;a pie;1;29;hurto a personas;2.908991;-75.274467
viernes;6;6;2017;14;masculino;nororiental;atraco;4;arma de fuego;2;motocicleta;7;motocicleta;7;33;hurto a personas;2.96045;-75.284146
viernes;6;6;2017;10;masculino;sur;atraco;4;sin empleo de arma;15;motocicleta;7;a pie;1;62;hurto a personas;2.908991;-75.274467
sabado;7;6;2017;20;femenino;sur;atraco;4;arma blanca;1;motocicleta;7;a pie;1;22;hurto a personas;2.908991;-75.274467
sabado;7;6;2017;11;masculino;noroccidental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;23;hurto a personas;2.95476;-75.297625
sabado;7;6;2017;22;masculino;noroccidental;atraco;4;arma blanca;1;motocicleta;7;a pie;1;25;hurto a personas;2.95476;-75.297625
sabado;7;6;2017;7;femenino;central;raponazo;25;sin empleo de arma;15;motocicleta;7;motocicleta;7;26;hurto a personas;2.92796;-75.286621
sabado;7;6;2017;17;femenino;nororiental;cosquilleo;9;sin empleo de arma;15;a pie;1;a pie;1;28;hurto a personas;2.96045;-75.284146
sabado;7;6;2017;20;masculino;nororiental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;33;hurto a personas;2.96045;-75.284146
sabado;7;6;2017;17;femenino;la floresta;raponazo;25;sin empleo de arma;15;motocicleta;7;a pie;1;41;hurto a personas;2.927763;-75.264617
sabado;7;6;2017;16;femenino;central;atraco;4;arma de fuego;2;motocicleta;7;a pie;1;60;hurto a personas;2.92796;-75.286621
sabado;7;6;2017;18;masculino;sur;atraco;4;arma blanca;1;a pie;1;a pie;1;62;hurto a personas;2.908991;-75.274467
sabado;7;6;2017;20;masculino;oriental;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;63;hurto a personas;2.940498;-75.26865
sabado;7;6;2017;7;sin dato;nororiental;ventosa;40;contundente;4;a pie;1;a pie;1;0;hurto a comercio;2.96045;-75.284146
sabado;7;6;2017;20;sin dato;la floresta;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.927763;-75.264617
sabado;7;6;2017;22;masculino;corregimiento chapinero;halado;15;sin empleo de arma;15;a pie;1;a pie;1;42;hurto de motos;3.18089;-75.513831
domingo;1;6;2017;17;masculino;suroriental;atraco;4;arma blanca;1;a pie;1;a pie;1;12;hurto a personas;2.9231;-75.266481
domingo;1;6;2017;2;masculino;noroccidental;atraco;4;arma blanca;1;a pie;1;a pie;1;18;hurto a personas;2.95476;-75.297625
domingo;1;6;2017;5;masculino;sur;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;19;hurto a personas;2.908991;-75.274467
domingo;1;6;2017;18;femenino;norte;atraco;4;arma blanca;1;a pie;1;a pie;1;21;hurto a personas;2.920993;-75.268685
domingo;1;6;2017;19;femenino;oriental;atraco;4;arma blanca;1;a pie;1;a pie;1;22;hurto a personas;2.940498;-75.26865
domingo;1;6;2017;13;femenino;noroccidental;atraco;4;arma de fuego;2;a pie;1;a pie;1;33;hurto a personas;2.95476;-75.297625
domingo;1;6;2017;22;masculino;la floresta;atraco;4;sin empleo de arma;15;motocicleta;7;motocicleta;7;35;hurto a personas;2.927763;-75.264617
domingo;1;6;2017;14;femenino;sur;raponazo;25;sin empleo de arma;15;a pie;1;a pie;1;38;hurto a personas;2.908991;-75.274467
domingo;1;6;2017;13;femenino;suroriental;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;41;hurto a personas;2.9231;-75.266481
domingo;1;6;2017;10;femenino;norte;atraco;4;arma blanca;1;a pie;1;a pie;1;46;hurto a personas;2.920993;-75.268685
domingo;1;6;2017;8;masculino;corregimiento guacirco;atraco;4;arma de fuego;2;vehiculo;16;bicicleta;2;52;hurto a personas;3.102249;-75.276535
domingo;1;6;2017;3;femenino;corregimiento el caguan;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.863373;-75.234357
domingo;1;6;2017;15;sin dato;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a comercio;2.92796;-75.286621
domingo;1;6;2017;20;femenino;suroriental;atraco;4;contundente;4;motocicleta;7;motocicleta;7;39;hurto de motos;2.9231;-75.266481
lunes;2;6;2017;21;femenino;nororiental;atraco;4;arma blanca;1;a pie;1;a pie;1;22;hurto a personas;2.96045;-75.284146
lunes;2;6;2017;14;masculino;las palmas;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;33;hurto a personas;2.947179;-75.257497
lunes;2;6;2017;2;masculino;las palmas;factor de oportunidad;13;llave maestra;9;a pie;1;a pie;1;0;hurto a residencias;2.947179;-75.257497
lunes;2;6;2017;6;femenino;central;factor de oportunidad;13;sin empleo de arma;15;a pie;1;a pie;1;0;hurto a residencias;2.92796;-75.286621
